Datetime,entry_id,pH,TDS,Depth
2022-07-21T15:20:31+05:30,1532,7.88,418.49,0
2022-07-21T15:29:53+05:30,1533,7.84,422.75,0
2022-07-21T15:41:53+05:30,1534,7.82,423.7,0
2022-07-21T15:51:04+05:30,1535,7.81,423.7,0
2022-07-21T16:02:54+05:30,1536,7.8,423.7,0
2022-07-21T16:12:15+05:30,1537,7.8,423.7,0
2022-07-21T16:24:15+05:30,1538,7.79,423.7,0
2022-07-21T16:33:37+05:30,1539,7.79,423.7,0
2022-07-21T16:45:36+05:30,1540,7.8,427.96,0
2022-07-21T16:54:58+05:30,1541,7.79,422.75,0
2022-07-21T17:06:58+05:30,1542,7.8,422.75,0
2022-07-21T17:16:19+05:30,1543,7.8,422.75,0
2022-07-21T17:28:19+05:30,1544,7.8,422.47,0
2022-07-21T17:37:40+05:30,1545,7.81,422.47,0
2022-07-21T17:49:30+05:30,1546,7.81,422.75,0
2022-07-21T17:58:52+05:30,1547,7.81,422.28,0
2022-07-21T18:10:32+05:30,1548,7.81,419.91,0
2022-07-21T18:19:53+05:30,1549,7.81,420.1,0
2022-07-21T18:31:33+05:30,1550,7.81,417.54,0
2022-07-21T18:40:55+05:30,1551,7.76,422.75,0
2022-07-21T18:52:54+05:30,1552,7.74,418.96,0
2022-07-21T19:02:06+05:30,1553,7.73,418.96,0
2022-07-21T19:14:06+05:30,1554,7.72,418.96,0
2022-07-21T19:23:27+05:30,1555,7.71,419.15,0
2022-07-21T19:35:27+05:30,1556,7.71,419.44,0
2022-07-21T19:44:48+05:30,1557,7.7,419.44,0
2022-07-21T20:06:10+05:30,1558,7.69,419.44,0
2022-07-21T20:18:10+05:30,1559,7.69,419.44,0
2022-07-21T20:27:31+05:30,1560,7.69,419.44,0
2022-07-21T20:39:31+05:30,1561,7.7,419.44,0
2022-07-21T20:48:52+05:30,1562,7.7,419.44,0
2022-07-21T21:00:52+05:30,1563,7.7,419.44,0
2022-07-21T21:10:14+05:30,1564,7.71,419.44,0
2022-07-21T21:31:36+05:30,1565,7.72,423.23,0
2022-07-21T21:43:15+05:30,1566,7.73,418.96,0
2022-07-21T21:52:26+05:30,1567,7.73,418.96,0
2022-07-21T22:04:27+05:30,1568,7.73,418.96,0
2022-07-21T22:13:38+05:30,1569,7.73,418.96,0
2022-07-21T22:25:37+05:30,1570,7.74,418.49,0
2022-07-21T22:45:01+05:30,1571,7.74,418.49,0
2022-07-21T22:54:22+05:30,1572,7.74,422.75,0
2022-07-21T23:06:22+05:30,1573,7.74,418.49,0
2022-07-21T23:15:43+05:30,1574,7.74,418.02,0
2022-07-21T23:27:43+05:30,1575,7.74,417.54,0
2022-07-21T23:37:05+05:30,1576,7.74,417.54,0
2022-07-21T23:49:05+05:30,1577,7.74,417.54,0
2022-07-21T23:58:16+05:30,1578,7.73,421.33,0
2022-07-22T00:10:06+05:30,1579,7.73,421.33,0
2022-07-22T00:19:18+05:30,1580,7.73,421.33,0
2022-07-22T00:30:57+05:30,1581,7.73,417.07,0
2022-07-22T00:40:19+05:30,1582,7.73,417.07,0
2022-07-22T00:51:59+05:30,1583,7.73,417.07,0
2022-07-22T01:01:20+05:30,1584,7.73,417.07,0
2022-07-22T01:13:00+05:30,1585,7.73,420.86,0
2022-07-22T01:22:12+05:30,1586,7.72,420.86,0
2022-07-22T01:34:11+05:30,1587,7.72,420.86,0
2022-07-22T01:43:33+05:30,1588,7.72,420.57,0
2022-07-22T01:55:33+05:30,1589,7.72,420.38,0
2022-07-22T02:04:54+05:30,1590,7.72,416.12,0
2022-07-22T02:16:55+05:30,1591,7.72,419.91,0
2022-07-22T02:26:16+05:30,1592,7.72,419.91,0
2022-07-22T02:38:15+05:30,1593,7.72,419.91,0
2022-07-22T02:47:37+05:30,1594,7.72,419.91,0
2022-07-22T02:59:36+05:30,1595,7.72,422.28,0
2022-07-22T03:08:58+05:30,1596,7.72,417.26,0
2022-07-22T03:20:58+05:30,1597,7.72,418.49,0
2022-07-22T03:30:19+05:30,1598,7.72,418.49,0
2022-07-22T03:51:41+05:30,1599,7.72,418.49,0
2022-07-22T04:03:40+05:30,1600,7.72,416.59,0
2022-07-22T04:13:02+05:30,1601,7.72,418.68,0
2022-07-22T04:25:02+05:30,1602,7.71,418.49,0
2022-07-22T04:34:23+05:30,1603,7.71,418.49,0
2022-07-22T04:45:50+05:30,1604,7.71,418.02,0
2022-07-22T04:55:12+05:30,1605,7.71,417.54,0
2022-07-22T05:07:12+05:30,1606,7.71,417.54,0
2022-07-22T05:28:33+05:30,1607,7.71,419.91,0
2022-07-22T05:37:54+05:30,1608,7.71,419.91,0
2022-07-22T05:49:54+05:30,1609,7.71,418.02,0
2022-07-22T05:59:16+05:30,1610,7.71,418.02,0
2022-07-22T06:20:38+05:30,1611,7.7,417.26,0
2022-07-22T06:41:59+05:30,1612,7.7,416.59,0
2022-07-22T07:15:19+05:30,1613,7.7,418.68,0
2022-07-22T08:07:23+05:30,1614,7.66,418.68,0
2022-07-22T08:19:23+05:30,1615,7.66,416.59,0
2022-07-22T08:43:18+05:30,1616,7.67,416.59,0
2022-07-22T08:55:29+05:30,1617,7.66,418.96,0
2022-07-22T09:04:38+05:30,1618,7.66,421.33,0
2022-07-22T09:37:59+05:30,1619,7.67,417.07,0
2022-07-22T09:59:21+05:30,1620,7.67,417.07,0
2022-07-22T10:08:41+05:30,1621,7.66,419.15,0
2022-07-22T11:24:45+05:30,1622,7.63,419.91,0
2022-07-22T11:34:07+05:30,1623,7.63,420.38,0
2022-07-22T11:46:06+05:30,1624,7.63,420.38,0
2022-07-22T11:55:28+05:30,1625,7.63,418.49,0
2022-07-22T12:07:28+05:30,1626,7.63,421.05,0
2022-07-22T12:16:49+05:30,1627,7.63,421.33,0
2022-07-22T12:28:49+05:30,1628,7.63,417.54,0
2022-07-22T12:38:11+05:30,1629,7.63,422.28,0
2022-07-22T12:50:10+05:30,1630,7.63,422.47,0
2022-07-22T12:59:32+05:30,1631,7.64,420.57,0
2022-07-22T13:11:32+05:30,1632,7.65,418.96,0
2022-07-22T13:20:54+05:30,1633,7.64,423.7,0
2022-07-22T13:32:53+05:30,1634,7.64,421.52,0
2022-07-22T13:42:15+05:30,1635,7.64,419.44,0
2022-07-22T13:54:15+05:30,1636,7.63,420.38,0
2022-07-22T14:03:36+05:30,1637,7.63,420.38,0
2022-07-22T14:15:36+05:30,1638,7.63,425.59,0
2022-07-22T14:24:58+05:30,1639,7.63,423.42,0
2022-07-22T14:36:57+05:30,1640,7.63,421.33,0
2022-07-22T14:46:19+05:30,1641,7.63,421.81,0
2022-07-22T14:58:19+05:30,1642,7.62,421.81,0
2022-07-22T15:07:40+05:30,1643,7.62,421.81,0
2022-07-22T15:19:40+05:30,1644,7.62,427.96,0
2022-07-22T15:29:02+05:30,1645,7.61,431.75,0
2022-07-22T15:41:01+05:30,1646,7.58,432.7,0
2022-07-22T15:50:23+05:30,1647,7.57,432.7,0
2022-07-22T16:02:23+05:30,1648,7.56,432.7,0
2022-07-22T16:11:44+05:30,1649,7.55,436.49,0
2022-07-22T16:23:44+05:30,1650,7.54,436.49,0
2022-07-22T16:33:06+05:30,1651,7.54,436.96,0
2022-07-22T16:45:05+05:30,1652,7.53,436.96,0
2022-07-22T16:54:27+05:30,1653,7.53,436.49,0
2022-07-22T17:06:27+05:30,1654,7.53,436.96,0
2022-07-22T17:15:49+05:30,1655,7.53,437.44,0
2022-07-22T17:27:48+05:30,1656,7.53,437.44,0
2022-07-22T17:37:10+05:30,1657,7.53,436.96,0
2022-07-22T17:49:10+05:30,1658,7.53,437.44,0
2022-07-22T17:58:31+05:30,1659,7.54,437.44,0
2022-07-22T18:10:31+05:30,1660,7.55,437.44,0
2022-07-22T18:19:53+05:30,1661,7.55,437.44,0
2022-07-22T18:31:52+05:30,1662,7.55,439.81,0
2022-07-22T18:41:14+05:30,1663,7.55,437.44,0
2022-07-22T19:01:29+05:30,1664,7.54,433.65,0
2022-07-22T19:10:51+05:30,1665,7.54,438.38,0
2022-07-22T19:22:50+05:30,1666,7.53,438.38,0
2022-07-22T19:32:12+05:30,1667,7.53,438.38,0
2022-07-22T19:44:12+05:30,1668,7.53,438.38,0
2022-07-22T19:53:33+05:30,1669,7.53,438.38,0
2022-07-22T20:05:33+05:30,1670,7.53,438.38,0
2022-07-22T20:14:55+05:30,1671,7.53,438.38,0
2022-07-22T20:26:54+05:30,1672,7.53,438.38,0
2022-07-22T20:36:16+05:30,1673,7.53,438.38,0
2022-07-22T20:48:16+05:30,1674,7.54,438.38,0
2022-07-22T20:57:37+05:30,1675,7.54,438.38,0
2022-07-22T21:09:37+05:30,1676,7.54,438.38,0
2022-07-22T21:18:59+05:30,1677,7.55,440.75,0
2022-07-22T21:30:58+05:30,1678,7.55,443.12,0
2022-07-22T21:40:20+05:30,1679,7.55,437.44,0
2022-07-22T21:52:19+05:30,1680,7.54,437.44,0
2022-07-22T22:01:41+05:30,1681,7.54,437.44,0
2022-07-22T22:27:57+05:30,1682,7.53,437.44,0
2022-07-22T22:37:18+05:30,1683,7.53,436.96,0
2022-07-22T22:49:18+05:30,1684,7.53,436.49,0
2022-07-22T22:58:39+05:30,1685,7.53,440.75,0
2022-07-22T23:10:39+05:30,1686,7.53,440.75,0
2022-07-22T23:20:01+05:30,1687,7.53,440.75,0
2022-07-22T23:32:00+05:30,1688,7.53,436.49,0
2022-07-22T23:41:22+05:30,1689,7.53,436.96,0
2022-07-22T23:53:22+05:30,1690,7.54,436.49,0
2022-07-23T00:02:43+05:30,1691,7.54,436.49,0
2022-07-23T00:14:43+05:30,1692,7.54,436.49,0
2022-07-23T00:24:04+05:30,1693,7.54,436.49,0
2022-07-23T00:36:04+05:30,1694,7.54,436.49,0
2022-07-23T00:45:26+05:30,1695,7.54,440.75,0
2022-07-23T00:57:26+05:30,1696,7.54,440.75,0
2022-07-23T01:06:47+05:30,1697,7.54,440.75,0
2022-07-23T01:18:47+05:30,1698,7.54,440.75,0
2022-07-23T01:28:08+05:30,1699,7.54,440.75,0
2022-07-23T01:40:08+05:30,1700,7.53,435.54,0
2022-07-23T01:49:30+05:30,1701,7.53,435.54,0
2022-07-23T02:01:29+05:30,1702,7.53,435.07,0
2022-07-23T02:10:51+05:30,1703,7.53,435.07,0
2022-07-23T02:22:51+05:30,1704,7.53,435.54,0
2022-07-23T02:32:12+05:30,1705,7.53,439.33,0
2022-07-23T02:44:12+05:30,1706,7.53,439.33,0
2022-07-23T02:53:33+05:30,1707,7.53,439.33,0
2022-07-23T03:05:33+05:30,1708,7.53,439.33,0
2022-07-23T03:14:55+05:30,1709,7.53,439.33,0
2022-07-23T03:26:54+05:30,1710,7.53,439.33,0
2022-07-23T03:36:16+05:30,1711,7.53,439.33,0
2022-07-23T03:48:16+05:30,1712,7.53,439.33,0
2022-07-23T03:57:37+05:30,1713,7.53,439.33,0
2022-07-23T04:09:37+05:30,1714,7.53,434.12,0
2022-07-23T04:18:58+05:30,1715,7.53,434.12,0
2022-07-23T04:30:58+05:30,1716,7.53,433.65,0
2022-07-23T04:40:20+05:30,1717,7.53,437.91,0
2022-07-23T04:52:19+05:30,1718,7.53,437.91,0
2022-07-23T05:01:41+05:30,1719,7.53,438.38,0
2022-07-23T05:13:41+05:30,1720,7.53,437.91,0
2022-07-23T05:23:02+05:30,1721,7.53,437.91,0
2022-07-23T05:37:34+05:30,1722,7.53,433.65,0
2022-07-23T05:46:56+05:30,1723,7.53,437.91,0
2022-07-23T05:58:55+05:30,1724,7.53,437.91,0
2022-07-23T06:08:17+05:30,1725,7.53,437.91,0
2022-07-23T06:20:16+05:30,1726,7.53,435.73,0
2022-07-23T06:29:38+05:30,1727,7.53,433.65,0
2022-07-23T06:41:38+05:30,1728,7.53,433.65,0
2022-07-23T06:50:59+05:30,1729,7.53,435.73,0
2022-07-23T07:02:59+05:30,1730,7.53,437.91,0
2022-07-23T07:24:20+05:30,1731,7.52,437.44,0
2022-07-23T07:33:42+05:30,1732,7.52,437.91,0
2022-07-23T07:45:41+05:30,1733,7.52,437.44,0
2022-07-23T07:55:03+05:30,1734,7.52,437.91,0
2022-07-23T08:07:03+05:30,1735,7.51,436.96,0
2022-07-23T08:16:24+05:30,1736,7.51,434.78,0
2022-07-23T10:54:14+05:30,1737,7.54,438.38,0
2022-07-23T11:03:36+05:30,1738,7.54,437.44,0
2022-07-23T11:15:35+05:30,1739,7.53,442.65,0
2022-07-23T11:24:57+05:30,1740,7.53,442.65,0
2022-07-23T11:36:57+05:30,1741,7.52,442.65,0
2022-07-23T11:46:18+05:30,1742,7.52,445.49,0
2022-07-23T11:58:18+05:30,1743,7.52,442.65,0
2022-07-23T12:07:39+05:30,1744,7.51,442.65,0
2022-07-23T12:19:39+05:30,1745,7.51,442.65,0
2022-07-23T12:29:01+05:30,1746,7.51,442.65,0
2022-07-23T12:41:01+05:30,1747,7.51,442.65,0
2022-07-23T12:50:22+05:30,1748,7.5,442.65,0
2022-07-23T13:02:22+05:30,1749,7.51,438.38,0
2022-07-23T13:11:43+05:30,1750,7.51,438.38,0
2022-07-23T13:23:43+05:30,1751,7.51,438.38,0
2022-07-23T13:33:04+05:30,1752,7.52,438.38,0
2022-07-23T13:45:04+05:30,1753,7.52,441.23,0
2022-07-23T13:54:26+05:30,1754,7.53,441.23,0
2022-07-23T14:06:25+05:30,1755,7.54,437.91,0
2022-07-23T14:15:47+05:30,1756,7.55,440.47,0
2022-07-23T14:27:47+05:30,1757,7.57,438.38,0
2022-07-23T14:37:08+05:30,1758,7.59,441.23,0
2022-07-23T14:49:08+05:30,1759,7.61,438.38,0
2022-07-23T14:58:30+05:30,1760,7.62,437.44,0
2022-07-23T15:10:29+05:30,1761,7.63,438.38,0
2022-07-23T15:19:51+05:30,1762,7.64,438.38,0
2022-07-23T15:31:51+05:30,1763,7.64,438.38,0
2022-07-23T15:48:56+05:30,1764,7.64,434.6,0
2022-07-23T15:58:17+05:30,1765,7.63,437.44,0
2022-07-23T19:31:09+05:30,1766,7.6,432.7,0
2022-07-23T19:40:30+05:30,1767,7.6,439.52,0
2022-07-23T19:52:30+05:30,1768,7.6,436.02,0
2022-07-23T20:01:51+05:30,1769,7.6,436.68,0
2022-07-23T20:13:51+05:30,1770,7.6,436.02,0
2022-07-23T20:23:13+05:30,1771,7.59,436.02,0
2022-07-23T20:35:12+05:30,1772,7.6,436.02,0
2022-07-23T20:44:34+05:30,1773,7.6,436.02,0
2022-07-23T20:56:34+05:30,1774,7.6,435.07,0
2022-07-23T21:05:55+05:30,1775,7.6,435.54,0
2022-07-23T21:17:55+05:30,1776,7.6,435.54,0
2022-07-23T21:27:16+05:30,1777,7.6,437.63,0
2022-07-23T21:39:16+05:30,1778,7.6,434.6,0
2022-07-23T21:48:38+05:30,1779,7.6,434.6,0
2022-07-23T22:00:38+05:30,1780,7.6,434.6,0
2022-07-23T22:09:59+05:30,1781,7.6,434.6,0
2022-07-23T22:29:59+05:30,1782,7.6,431.47,0
2022-07-23T22:39:21+05:30,1783,7.6,438.38,0
2022-07-23T22:51:20+05:30,1784,7.6,433.65,0
2022-07-23T23:00:42+05:30,1785,7.6,433.65,0
2022-07-23T23:12:41+05:30,1786,7.6,433.65,0
2022-07-23T23:22:03+05:30,1787,7.6,432.7,0
2022-07-23T23:34:03+05:30,1788,7.6,432.7,0
2022-07-23T23:43:24+05:30,1789,7.6,436.49,0
2022-07-23T23:55:24+05:30,1790,7.6,436.49,0
2022-07-24T00:04:46+05:30,1791,7.6,436.49,0
2022-07-24T00:16:45+05:30,1792,7.6,432.23,0
2022-07-24T00:26:07+05:30,1793,7.6,432.23,0
2022-07-24T00:38:06+05:30,1794,7.6,432.23,0
2022-07-24T00:47:28+05:30,1795,7.6,434.31,0
2022-07-24T00:59:28+05:30,1796,7.6,436.49,0
2022-07-24T01:08:49+05:30,1797,7.6,436.49,0
2022-07-24T01:20:49+05:30,1798,7.6,435.54,0
2022-07-24T01:30:10+05:30,1799,7.6,435.54,0
2022-07-24T01:42:10+05:30,1800,7.6,430.81,0
2022-07-24T01:51:32+05:30,1801,7.6,430.81,0
2022-07-24T02:03:31+05:30,1802,7.61,435.07,0
2022-07-24T02:12:53+05:30,1803,7.61,435.07,0
2022-07-24T02:24:53+05:30,1804,7.61,435.07,0
2022-07-24T02:34:14+05:30,1805,7.61,435.07,0
2022-07-24T02:46:14+05:30,1806,7.61,435.07,0
2022-07-24T02:55:35+05:30,1807,7.61,435.07,0
2022-07-24T03:07:35+05:30,1808,7.6,432.7,0
2022-07-24T03:16:57+05:30,1809,7.6,429.86,0
2022-07-24T03:28:57+05:30,1810,7.6,429.38,0
2022-07-24T03:38:18+05:30,1811,7.61,431.94,0
2022-07-24T03:50:18+05:30,1812,7.6,433.65,0
2022-07-24T03:59:40+05:30,1813,7.6,433.65,0
2022-07-24T04:11:39+05:30,1814,7.6,433.65,0
2022-07-24T04:21:01+05:30,1815,7.6,433.65,0
2022-07-24T04:33:00+05:30,1816,7.61,433.65,0
2022-07-24T04:42:22+05:30,1817,7.61,431.47,0
2022-07-24T04:54:22+05:30,1818,7.6,429.38,0
2022-07-24T05:12:30+05:30,1819,7.6,433.65,0
2022-07-24T05:21:52+05:30,1820,7.6,433.17,0
2022-07-24T05:33:51+05:30,1821,7.6,432.7,0
2022-07-24T05:43:13+05:30,1822,7.6,432.7,0
2022-07-24T05:55:13+05:30,1823,7.6,432.7,0
2022-07-24T06:04:35+05:30,1824,7.6,432.7,0
2022-07-24T06:16:34+05:30,1825,7.42,420.86,0
2022-07-24T06:25:55+05:30,1826,7.4,425.59,0
2022-07-24T06:37:55+05:30,1827,7.48,426.07,0
2022-07-24T06:52:43+05:30,1828,7.48,426.07,0
2022-07-24T07:02:05+05:30,1829,7.48,425.59,0
2022-07-24T07:14:05+05:30,1830,7.48,425.59,0
2022-07-24T07:23:26+05:30,1831,7.48,425.59,0
2022-07-24T07:35:26+05:30,1832,7.48,425.59,0
2022-07-24T07:44:47+05:30,1833,7.48,427.49,0
2022-07-24T07:56:47+05:30,1834,7.49,425.12,0
2022-07-24T08:10:33+05:30,1835,7.49,424.65,0
2022-07-24T08:19:54+05:30,1836,7.49,424.65,0
2022-07-24T08:31:54+05:30,1837,7.49,424.65,0
2022-07-24T08:41:16+05:30,1838,7.49,424.65,0
2022-07-24T08:53:15+05:30,1839,7.49,424.65,0
2022-07-24T09:02:37+05:30,1840,7.49,426.73,0
2022-07-24T09:14:37+05:30,1841,7.48,428.91,0
2022-07-24T09:23:58+05:30,1842,7.49,425.12,0
2022-07-24T09:35:58+05:30,1843,7.49,425.12,0
2022-07-24T09:45:19+05:30,1844,7.49,425.12,0
2022-07-24T09:57:19+05:30,1845,7.49,427.02,0
2022-07-24T10:06:41+05:30,1846,7.49,425.12,0
2022-07-24T10:18:41+05:30,1847,7.49,425.59,0
2022-07-24T10:28:02+05:30,1848,7.5,425.59,0
2022-07-24T10:40:02+05:30,1849,7.5,421.33,0
2022-07-24T10:49:23+05:30,1850,7.5,426.54,0
2022-07-24T11:01:23+05:30,1851,7.5,424.84,0
2022-07-24T11:10:45+05:30,1852,7.5,427.96,0
2022-07-24T11:22:45+05:30,1853,7.5,425.78,0
2022-07-24T11:32:06+05:30,1854,7.5,423.7,0
2022-07-24T11:44:06+05:30,1855,7.5,429.38,0
2022-07-24T11:53:28+05:30,1856,7.5,425.59,0
2022-07-24T12:05:27+05:30,1857,7.5,425.59,0
2022-07-24T12:14:49+05:30,1858,7.5,426.07,0
2022-07-24T12:33:06+05:30,1859,7.5,424.36,0
2022-07-24T12:42:27+05:30,1860,7.5,427.96,0
2022-07-24T12:54:27+05:30,1861,7.5,427.96,0
2022-07-24T13:03:49+05:30,1862,7.48,433.17,0
2022-07-24T13:15:48+05:30,1863,7.42,423.89,0
2022-07-24T13:25:10+05:30,1864,7.44,423.89,0
2022-07-24T13:37:10+05:30,1865,7.53,427.02,0
2022-07-24T13:46:31+05:30,1866,7.55,431.75,0
2022-07-24T13:58:31+05:30,1867,7.58,427.02,0
2022-07-24T14:07:52+05:30,1868,7.61,432.7,0
2022-07-24T14:19:52+05:30,1869,7.64,428.91,0
2022-07-24T14:29:14+05:30,1870,7.62,433.65,0
2022-07-24T14:41:13+05:30,1871,7.6,429.38,0
2022-07-24T14:50:35+05:30,1872,7.62,428.44,0
2022-07-24T15:02:35+05:30,1873,7.64,431.75,0
2022-07-24T15:11:56+05:30,1874,7.63,433.65,0
2022-07-24T15:23:56+05:30,1875,7.61,429.38,0
2022-07-24T15:33:18+05:30,1876,7.6,429.86,0
2022-07-24T15:58:09+05:30,1877,7.63,427.96,0
2022-07-24T16:07:31+05:30,1878,7.64,429.86,0
2022-07-24T16:19:30+05:30,1879,7.65,432.7,0
2022-07-24T16:28:52+05:30,1880,7.65,430.33,0
2022-07-24T16:40:52+05:30,1881,7.66,432.7,0
2022-07-24T16:50:13+05:30,1882,7.67,430.33,0
2022-07-24T17:02:13+05:30,1883,7.68,432.7,0
2022-07-24T17:11:34+05:30,1884,7.68,427.96,0
2022-07-24T17:23:34+05:30,1885,7.68,427.96,0
2022-07-24T17:32:55+05:30,1886,7.69,427.96,0
2022-07-24T17:44:55+05:30,1887,7.69,427.49,0
2022-07-24T17:54:17+05:30,1888,7.67,427.49,0
2022-07-24T18:06:16+05:30,1889,7.69,427.49,0
2022-07-24T18:15:38+05:30,1890,7.71,427.49,0
2022-07-24T18:27:38+05:30,1891,7.7,427.49,0
2022-07-24T18:36:59+05:30,1892,7.69,427.49,0
2022-07-24T19:22:18+05:30,1893,7.66,421.81,0
2022-07-24T19:31:39+05:30,1894,7.65,426.54,0
2022-07-24T19:43:40+05:30,1895,7.65,426.54,0
2022-07-24T19:53:01+05:30,1896,7.65,426.54,0
2022-07-24T20:05:00+05:30,1897,7.65,423.23,0
2022-07-24T20:14:22+05:30,1898,7.65,425.59,0
2022-07-24T20:26:22+05:30,1899,7.65,425.59,0
2022-07-24T20:35:43+05:30,1900,7.65,425.59,0
2022-07-24T20:47:43+05:30,1901,7.65,424.65,0
2022-07-24T20:57:05+05:30,1902,7.65,425.12,0
2022-07-24T21:09:05+05:30,1903,7.65,426.26,0
2022-07-24T21:18:26+05:30,1904,7.65,423.7,0
2022-07-24T21:30:26+05:30,1905,7.65,423.7,0
2022-07-24T21:39:48+05:30,1906,7.65,423.7,0
2022-07-24T21:51:48+05:30,1907,7.65,423.7,0
2022-07-24T22:01:09+05:30,1908,7.65,423.7,0
2022-07-24T22:13:09+05:30,1909,7.65,425.12,0
2022-07-24T22:22:30+05:30,1910,7.65,427.49,0
2022-07-24T22:42:10+05:30,1911,7.64,422.75,0
2022-07-24T22:51:31+05:30,1912,7.64,422.75,0
2022-07-24T23:03:31+05:30,1913,7.64,422.75,0
2022-07-24T23:12:53+05:30,1914,7.64,422.75,0
2022-07-24T23:24:52+05:30,1915,7.64,422.75,0
2022-07-24T23:34:14+05:30,1916,7.64,422.75,0
2022-07-24T23:46:14+05:30,1917,7.64,422.75,0
2022-07-24T23:55:35+05:30,1918,7.64,422.75,0
2022-07-25T00:07:35+05:30,1919,7.64,422.75,0
2022-07-25T00:16:56+05:30,1920,7.64,422.28,0
2022-07-25T00:28:56+05:30,1921,7.64,427.49,0
2022-07-25T00:38:17+05:30,1922,7.64,427.02,0
2022-07-25T00:50:17+05:30,1923,7.64,426.54,0
2022-07-25T00:59:39+05:30,1924,7.64,426.54,0
2022-07-25T01:11:38+05:30,1925,7.63,426.54,0
2022-07-25T01:21:00+05:30,1926,7.63,426.54,0
2022-07-25T01:33:00+05:30,1927,7.63,422.28,0
2022-07-25T01:54:21+05:30,1928,7.63,422.28,0
2022-07-25T02:03:43+05:30,1929,7.63,422.28,0
2022-07-25T02:25:04+05:30,1930,7.63,422.28,0
2022-07-25T02:37:03+05:30,1931,7.63,422.28,0
2022-07-25T02:46:25+05:30,1932,7.63,422.28,0
2022-07-25T02:58:25+05:30,1933,7.63,422.28,0
2022-07-25T03:07:46+05:30,1934,7.63,427.02,0
2022-07-25T03:19:46+05:30,1935,7.62,427.02,0
2022-07-25T03:29:07+05:30,1936,7.62,427.02,0
2022-07-25T03:41:07+05:30,1937,7.62,426.26,0
2022-07-25T03:50:29+05:30,1938,7.62,427.02,0
2022-07-25T04:02:28+05:30,1939,7.62,426.26,0
2022-07-25T04:11:50+05:30,1940,7.62,427.02,0
2022-07-25T04:23:50+05:30,1941,7.62,425.59,0
2022-07-25T04:33:11+05:30,1942,7.62,425.59,0
2022-07-25T04:52:56+05:30,1943,7.62,421.33,0
2022-07-25T05:02:17+05:30,1944,7.62,421.33,0
2022-07-25T05:14:17+05:30,1945,7.62,420.86,0
2022-07-25T05:23:39+05:30,1946,7.62,420.86,0
2022-07-25T05:35:29+05:30,1947,7.61,421.33,0
2022-07-25T05:44:40+05:30,1948,7.61,420.86,0
2022-07-25T05:56:40+05:30,1949,7.62,420.86,0
2022-07-25T06:06:01+05:30,1950,7.62,420.86,0
2022-07-25T06:17:51+05:30,1951,7.61,420.86,0
2022-07-25T06:27:03+05:30,1952,7.61,420.86,0
2022-07-25T06:38:52+05:30,1953,7.61,420.86,0
2022-07-25T06:48:14+05:30,1954,7.61,420.86,0
2022-07-25T07:00:14+05:30,1955,7.6,420.86,0
2022-07-25T07:09:35+05:30,1956,7.6,420.86,0
2022-07-25T07:21:35+05:30,1957,7.59,420.86,0
2022-07-25T07:30:56+05:30,1958,7.59,420.86,0
2022-07-25T07:42:56+05:30,1959,7.59,420.86,0
2022-07-25T07:52:18+05:30,1960,7.6,420.86,0
2022-07-25T08:04:18+05:30,1961,7.6,420.86,0
2022-07-25T08:13:39+05:30,1962,7.6,420.86,0
2022-07-25T08:25:39+05:30,1963,7.6,423.23,0
2022-07-25T08:40:58+05:30,1964,7.62,431.47,0
2022-07-25T08:50:19+05:30,1965,7.64,433.65,0
2022-07-25T09:02:19+05:30,1966,7.65,432.23,0
2022-07-25T09:11:41+05:30,1967,7.65,431.75,0
2022-07-25T09:36:10+05:30,1968,7.63,427.96,0
2022-07-25T09:45:32+05:30,1969,7.62,427.49,0
2022-07-25T09:57:32+05:30,1970,7.62,431.75,0
2022-07-25T10:06:53+05:30,1971,7.62,431.75,0
2022-07-25T10:18:53+05:30,1972,7.62,431.75,0
2022-07-25T10:28:14+05:30,1973,7.62,429.86,0
2022-07-25T10:40:14+05:30,1974,7.62,432.7,0
2022-07-25T10:49:36+05:30,1975,7.64,433.65,0
2022-07-25T11:01:36+05:30,1976,7.63,432.23,0
2022-07-25T11:10:58+05:30,1977,7.63,430.33,0
2022-07-25T11:22:57+05:30,1978,7.63,433.65,0
2022-07-25T11:32:19+05:30,1979,7.63,431.75,0
2022-07-25T11:44:18+05:30,1980,7.63,432.23,0
2022-07-25T11:53:40+05:30,1981,7.63,432.23,0
2022-07-25T12:05:40+05:30,1982,7.63,433.17,0
2022-07-25T12:15:01+05:30,1983,7.62,433.17,0
2022-07-25T12:27:01+05:30,1984,7.63,433.17,0
2022-07-25T12:36:23+05:30,1985,7.63,429.38,0
2022-07-25T12:57:44+05:30,1986,7.63,435.54,0
2022-07-25T13:09:44+05:30,1987,7.63,434.78,0
2022-07-25T13:19:06+05:30,1988,7.62,433.65,0
2022-07-25T13:31:05+05:30,1989,7.62,431.75,0
2022-07-25T13:40:27+05:30,1990,7.62,436.02,0
2022-07-25T13:52:27+05:30,1991,7.62,436.02,0
2022-07-25T14:01:48+05:30,1992,7.62,436.02,0
2022-07-25T14:13:48+05:30,1993,7.62,436.49,0
2022-07-25T14:23:10+05:30,1994,7.62,436.49,0
2022-07-25T14:35:09+05:30,1995,7.62,433.17,0
2022-07-25T14:55:23+05:30,1996,7.61,433.17,0
